textID,text,label,label_text,Sentence,Negative,Neutral,Positive,Overall Sentiment,Compound
4b0b53bc98,weathers let me down this morning...ugh!...hada gd nite tho!,1,neutral,weathers let me down this morning...ugh!...hada gd nite tho!,0.0,100.0,0.0,neutral,0.0
fd3a622954,Just listened to condre scr and got an invitation to watch their live concert on June 20th in Munich http://bit.ly/DAXA0  #postrock,1,neutral,Just listened to condre scr and got an invitation to watch their live concert on June 20th in Munich http://bit.ly/DAXA0  #postrock,0.0,100.0,0.0,neutral,0.0
e34af4fd97," E.L.O.  wow, brings back so many happy memories.  LOVE this band!..and yes, I know I`m showing my age but I don`t care",2,positive," E.L.O.  wow, brings back so many happy memories.  LOVE this band!..and yes, I know I`m showing my age but I don`t care",0.0,54.300000000000004,45.7,positive,0.9231
0e8aa10a4e, that`s a very cute picture ... but you don`t get fat from licking BBQs ... he must have found some chops on someone else`s ...,2,positive, that`s a very cute picture ... but you don`t get fat from licking BBQs ... he must have found some chops on someone else`s ...,0.0,91.8,8.200000000000001,positive,0.2838
29148dc95c, oh i love sunday mornings like this - mum just made scrambled eggs on toast,2,positive, oh i love sunday mornings like this - mum just made scrambled eggs on toast,0.0,66.0,34.0,positive,0.7717
56a15cf6ca,"hate working when its sunny,boohoo",0,negative,"hate working when its sunny,boohoo",48.1,51.9,0.0,negative,-0.5719
b99969c2fb,is ONLiNE  http://plurk.com/p/stjdg,1,neutral,is ONLiNE  http://plurk.com/p/stjdg,0.0,100.0,0.0,neutral,0.0
b0f3142cb4,bundy. in 3 days.!!!! warm weather here i come!,1,neutral,bundy. in 3 days.!!!! warm weather here i come!,0.0,72.3,27.700000000000003,positive,0.471
5ff525b74b,Wondering if i cld make things any worse than they already are... answer.. JUST DID!!!,0,negative,Wondering if i cld make things any worse than they already are... answer.. JUST DID!!!,22.1,77.9,0.0,negative,-0.6093
4fd80e66e0,a Dutch marketing agency is asking job applicants to apply in 140 characters or less  http://www.energize.nl/twillicitatie/,1,neutral,a Dutch marketing agency is asking job applicants to apply in 140 characters or less  http://www.energize.nl/twillicitatie/,0.0,100.0,0.0,neutral,0.0
e77a8f8f2d,Twitter has spoiled all the fun. Frustratingly slow!!  couldnt even bid properly!,0,negative,Twitter has spoiled all the fun. Frustratingly slow!!  couldnt even bid properly!,17.5,58.199999999999996,24.3,positive,0.2905
4ea7102112,_chick haha. I completely agree,2,positive,_chick haha. I completely agree,0.0,34.1,65.9,positive,0.6997
6a14956779,"If we don`t pack, she can`t leave, right?",1,neutral,"If we don`t pack, she can`t leave, right?",14.6,85.39999999999999,0.0,negative,-0.0516
7c2fcb712e, ****  lol....where u headed to?,1,neutral, ****  lol....where u headed to?,0.0,100.0,0.0,neutral,0.0
cdd172d6a7,Going to bed after a great night with a friend  glad to know she has the same feelings about classes as someone else,2,positive,Going to bed after a great night with a friend  glad to know she has the same feelings about classes as someone else,0.0,66.0,34.0,positive,0.8834
d2a21b3cb7," many! mine included. ahem. shld have known better back then, wldn`t have missed so many opportunities haha",0,negative," many! mine included. ahem. shld have known better back then, wldn`t have missed so many opportunities haha",9.0,53.0,38.0,positive,0.7983
799e17e7a7,it`s nice to leave the office when the sun is still up,2,positive,it`s nice to leave the office when the sun is still up,8.6,71.39999999999999,20.0,positive,0.3818
0a49cdbdf6,I will miss the soccer moms,0,negative,I will miss the soccer moms,24.2,75.8,0.0,negative,-0.1531
4a13c1093d," between the Garlic Pills, the Spider bite between your toe (LOL-Classic) and you always being hungry. U are killing me 2 funny",1,neutral," between the Garlic Pills, the Spider bite between your toe (LOL-Classic) and you always being hungry. U are killing me 2 funny",16.1,73.3,10.6,negative,-0.3612
9407ce6ccc, *sighs* Ah well.  Maybe my second email will clear it up and get him approved.,1,neutral, *sighs* Ah well.  Maybe my second email will clear it up and get him approved.,0.0,61.5,38.5,positive,0.7579
820f19ca44,"  Missed all your tweets again Joe, **** that time difference!!! (UK) Dont 4get about your fave supporters in the UK!!!  ****",1,neutral,"  Missed all your tweets again Joe, **** that time difference!!! (UK) Dont 4get about your fave supporters in the UK!!!  ****",8.1,66.3,25.6,positive,0.6973
683bb73c09, --that came to my mind. So I said it. And it has now been adapted into my family`s vocabulary,1,neutral, --that came to my mind. So I said it. And it has now been adapted into my family`s vocabulary,0.0,100.0,0.0,neutral,0.0
0d14593b11,looking forward to body works today,1,neutral,looking forward to body works today,0.0,100.0,0.0,neutral,0.0
9ac13b3739,just watched yes man. bahaha. that movie is messed up,0,negative,just watched yes man. bahaha. that movie is messed up,18.3,61.1,20.599999999999998,positive,0.0772
16ee71e6df, Sadly I think I know exactly were you put it--in the expired drawer   Those things have a life span of less than two years,0,negative, Sadly I think I know exactly were you put it--in the expired drawer   Those things have a life span of less than two years,10.9,89.1,0.0,negative,-0.4215
f5d47f04f5," Too much? No, not unless one of the pillows ends up suffocating the one sleeping next to you.",0,negative," Too much? No, not unless one of the pillows ends up suffocating the one sleeping next to you.",0.0,100.0,0.0,neutral,0.0
e131c496a2,Meeting my best friend first thing in the morning to the gym! Omg I am still so shocked. I hope you will get better soon,1,neutral,Meeting my best friend first thing in the morning to the gym! Omg I am still so shocked. I hope you will get better soon,8.1,54.400000000000006,37.4,positive,0.8949
bc6d7b4364,Wow that was fast...next up Soderling or Ferrer. Gilles Simon lost,0,negative,Wow that was fast...next up Soderling or Ferrer. Gilles Simon lost,15.2,59.599999999999994,25.2,positive,0.3612
c87be630b5, Yup theory is GREAT but the reality is beyond imagination...  I also made the same planning not knowing VS will FAIL on me,1,neutral, Yup theory is GREAT but the reality is beyond imagination...  I also made the same planning not knowing VS will FAIL on me,19.7,70.6,9.8,negative,-0.6037
e4ad1684bb, glad to know that the ad display problem was due to a firewall config at yr office. phew!,2,positive, glad to know that the ad display problem was due to a firewall config at yr office. phew!,12.3,72.8,15.0,positive,0.1511
f7835156a5, woot!,2,positive, woot!,0.0,0.0,100.0,positive,0.4753
03bb148b87,"'I don`t like Monday, i wish it were sunday, cause that`s my fun day.'  that was my freaking jam when i was little.   i miss it.",1,neutral,"'I don`t like Monday, i wish it were sunday, cause that`s my fun day.'  that was my freaking jam when i was little.   i miss it.",12.3,62.5,25.3,positive,0.6573
b47c430fda, ???    ?????? - http://bit.ly/nAcK2,1,neutral, ???    ?????? - http://bit.ly/nAcK2,0.0,100.0,0.0,neutral,0.0
0234e16010,"Waiting for the last movie to finish then am test screening Ghost of Girlfriends Past, glass of wine and lolly bag in hand, yay!",1,neutral,"Waiting for the last movie to finish then am test screening Ghost of Girlfriends Past, glass of wine and lolly bag in hand, yay!",7.6,69.6,22.8,positive,0.68
be9ed19513,Happy #StarWarsDay. May the 4th be with you!  From everyone _paintball,2,positive,Happy #StarWarsDay. May the 4th be with you!  From everyone _paintball,0.0,71.5,28.499999999999996,positive,0.6114
bf7240df91,Must head back to the office,1,neutral,Must head back to the office,0.0,100.0,0.0,neutral,0.0
2f883c6eb1,St joe is dirty.,0,negative,St joe is dirty.,49.2,50.8,0.0,negative,-0.4404
a1320a5050,http://twitpic.com/4w67k - Camping at black butte lake,1,neutral,http://twitpic.com/4w67k - Camping at black butte lake,0.0,100.0,0.0,neutral,0.0
d72a60bee8," are you getting my messages or do you have to add me to recieve them, soz I`m new to this",1,neutral," are you getting my messages or do you have to add me to recieve them, soz I`m new to this",0.0,100.0,0.0,neutral,0.0
bc9ebe0002,I hate my life,0,negative,I hate my life,55.2,44.800000000000004,0.0,negative,-0.5719
64ddc1f8a2,sick to my stomach.. and i have a headache.. i wish someone could come rub my temples.,0,negative,sick to my stomach.. and i have a headache.. i wish someone could come rub my temples.,15.7,71.39999999999999,12.9,negative,-0.1531
03f6b8d900, ****! natalya! you gotta tell me whats going on!!! i`d call you but i lost all my phone numbers when i broke my blackberry,0,negative, ****! natalya! you gotta tell me whats going on!!! i`d call you but i lost all my phone numbers when i broke my blackberry,26.200000000000003,73.8,0.0,negative,-0.8324
2d475b1b23,just thought about how unfair 3 ppl have been 2 me n got depressed again  HATERS!!!,0,negative,just thought about how unfair 3 ppl have been 2 me n got depressed again  HATERS!!!,46.300000000000004,53.7,0.0,negative,-0.9044
87473f5175,crying real tears,0,negative,crying real tears,83.3,16.7,0.0,negative,-0.6124
7a09871d21,_Brown been holding onto this one for a while  http://twitpic.com/4w5eh,1,neutral,_Brown been holding onto this one for a while  http://twitpic.com/4w5eh,0.0,100.0,0.0,neutral,0.0
96ec2855e4, Panchito`s burfday party tonight... wish you were here kiddo!,2,positive, Panchito`s burfday party tonight... wish you were here kiddo!,0.0,55.2,44.800000000000004,positive,0.69
45cf9ba329,Back from town and my Mac crashed on me  but it`s better now,1,neutral,Back from town and my Mac crashed on me  but it`s better now,0.0,75.7,24.3,positive,0.5927
bab68144cd,ARCHIE ANDREWS WHAT WERE YOU THINKING?! veronica?,1,neutral,ARCHIE ANDREWS WHAT WERE YOU THINKING?! veronica?,0.0,100.0,0.0,neutral,0.0
fc49e426f5,the best things in life are free  x,2,positive,the best things in life are free  x,0.0,44.4,55.60000000000001,positive,0.8176
a172818c9e,misses my Mom today. She was my Best Friend and even though she has been gone several yrs I still miss her dearly. Happy Mother`s Day,2,positive,misses my Mom today. She was my Best Friend and even though she has been gone several yrs I still miss her dearly. Happy Mother`s Day,9.4,53.5,37.2,positive,0.9081
036191bb61,I am watching Blood + on veoh episode 19 love the music.wishing i could watch the live action but not old enough,0,negative,I am watching Blood + on veoh episode 19 love the music.wishing i could watch the live action but not old enough,0.0,89.0,11.0,positive,0.3818
3ef85c201c, that is a bummer,0,negative, that is a bummer,46.400000000000006,53.6,0.0,negative,-0.3818
ea348ea738, He is the truth! But what about Maxwell? You can`t forget the future father of my children!,1,neutral, He is the truth! But what about Maxwell? You can`t forget the future father of my children!,15.0,76.6,8.4,negative,-0.3147
fd10f463c9,http://twitpic.com/665jw The racoons ate our bread!,0,negative,http://twitpic.com/665jw The racoons ate our bread!,0.0,100.0,0.0,neutral,0.0
e6e02e1be6,Be sure to let the moms you know how fabulous you think they are!!   Almost Mother`s Day.,2,positive,Be sure to let the moms you know how fabulous you think they are!!   Almost Mother`s Day.,0.0,70.5,29.5,positive,0.7418
8112c62d00,"_in_a_story Glad I`m not the only one. He`s our baby, and I`m terrified he`ll think we`re never coming back.",1,neutral,"_in_a_story Glad I`m not the only one. He`s our baby, and I`m terrified he`ll think we`re never coming back.",16.7,70.8,12.5,negative,-0.25
0f89951346,No launch today. Teacher changed plans and we watched a stupid move about tesla,0,negative,No launch today. Teacher changed plans and we watched a stupid move about tesla,31.8,68.2,0.0,negative,-0.6808
f3ec0395b0,  it`s very pleasant. i sooo rarely just have time to kill...,2,positive,  it`s very pleasant. i sooo rarely just have time to kill...,27.200000000000003,52.0,20.8,negative,-0.2748
37ffa83550, thank you!! ooh I see you`ve read Desert Islands http://is.gd/ys6K great book!,2,positive, thank you!! ooh I see you`ve read Desert Islands http://is.gd/ys6K great book!,0.0,57.199999999999996,42.8,positive,0.8164
cb8c730261,__O lol but tiz a good song,2,positive,__O lol but tiz a good song,0.0,46.5,53.5,positive,0.6956
be33b5cb9a,Again working on the internet shop ... don`t think we will achieve the goal of uploading by the previously set time   Will keep going,1,neutral,Again working on the internet shop ... don`t think we will achieve the goal of uploading by the previously set time   Will keep going,0.0,100.0,0.0,neutral,0.0
4fed31099f,"@_Anix_ I bought cheesecake ice cream last week, thinking it was good, and it sucked so much.   I`m taking yours.",0,negative,"@_Anix_ I bought cheesecake ice cream last week, thinking it was good, and it sucked so much.   I`m taking yours.",12.6,75.3,12.1,neutral,-0.0258
de288eb45b, what causes the frustration buddy?,1,neutral, what causes the frustration buddy?,43.7,56.3,0.0,negative,-0.4767
7ab82d9fda,_Wright THANK YOU! 'Return of the Mack' is THE jam!,2,positive,_Wright THANK YOU! 'Return of the Mack' is THE jam!,0.0,70.19999999999999,29.799999999999997,positive,0.5882
9d8a45d308,Ready for this saddenning depressing dullful upsetting dreadful weekend.,0,negative,Ready for this saddenning depressing dullful upsetting dreadful weekend.,53.400000000000006,31.1,15.5,negative,-0.7269
d25c4179f6,sorry for my lack of tweets  ive been buzy. new vid this saturday!!,0,negative,sorry for my lack of tweets  ive been buzy. new vid this saturday!!,27.6,72.39999999999999,0.0,negative,-0.4912
6cd35dd82e," I do my humble best  Going on a works paintball day soon so that should fuel a few strips, no doubt",2,positive," I do my humble best  Going on a works paintball day soon so that should fuel a few strips, no doubt",0.0,75.1,24.9,positive,0.7438
65275b51e2,going to bed  cant take thiss any longeerr maan. [U],0,negative,going to bed  cant take thiss any longeerr maan. [U],0.0,100.0,0.0,neutral,0.0
9fae9e3145,_Morden ..be at richard`s. if not then i`ll see you when you/we get back  good luck!,2,positive,_Morden ..be at richard`s. if not then i`ll see you when you/we get back  good luck!,0.0,69.3,30.7,positive,0.7345
e515132ae4, Thanks...I really do appreciate that. I know it will be the hardest thing I have ever done,1,neutral, Thanks...I really do appreciate that. I know it will be the hardest thing I have ever done,0.0,84.3,15.7,positive,0.4549
